controller_label,seed,weather_mode,valid,invalid_reason,faults_n,saifi,saidi,maifi,asai,ens,restoration_time_seconds,critical_load_total_mw,critical_load_restored_mw,critical_load_restored_pct,total_load_mw,successful_restoration_count,n_faults,number_of_islands,isolated_nodes,switching_operations,actions_taken,illegal_actions_attempted,load_shedding_events,battery_dispatch_events,minimum_voltage_pu,maximum_voltage_pu,average_voltage_pu,voltage_violation_count,frequency_deviation_count,line_overload_count,generation_mw,operating_cost_usd,outage_cost_usd,carbon_kg,runtime_s,controller_runtime_s,power_flow_runtime_s
full_stack,64,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1381,1.1381,100.0,25.9645,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,15,52.5161,0.0,0.0,0.0,1.4121,0.0992,0.5214
full_stack,65,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1927,1.1927,100.0,21.0138,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,9,47.0281,0.0,0.0,0.0,1.5257,0.1176,0.5751
full_stack,66,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7152,0.7152,100.00000000000001,24.9242,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,2,47.6156,0.0,0.0,0.0,1.4152,0.1225,0.5313
full_stack,67,normal,True,,3,0.061224489795918366,0.0,198.0,-2.0,30.0,0.0,1.2891,1.2891,99.99999999999999,23.181,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9702,0,45.8248,0.0,0.0,0.0,1.6434,0.1048,0.6394
full_stack,68,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2358,1.2358,100.0,24.6259,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,3,49.8661,0.0,0.0,0.0,1.4903,0.1298,0.5647
full_stack,69,normal,True,,3,0.061224489795918366,0.0,187.0,-2.0,30.0,0.0,0.6171,0.6171,100.0,22.6513,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9163,0,47.3129,0.0,0.0,0.0,1.4674,0.1224,0.5568
full_stack,70,normal,True,,3,0.061224489795918366,0.0,189.0,-2.0,30.0,0.0,0.8198,0.8198,100.00000000000001,24.4675,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9261,3,47.2731,0.0,0.0,0.0,1.7183,0.1169,0.6717
full_stack,71,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.7926,0.7926,99.99999999999999,24.7218,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,1,47.3489,0.0,0.0,0.0,1.4991,0.1075,0.5686
full_stack,72,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.9126,0.9126,100.0,21.2985,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,3,46.319,0.0,0.0,0.0,1.4838,0.1144,0.5605
full_stack,73,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.6601,0.6601,100.00000000000001,23.7909,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,0,48.9011,0.0,0.0,0.0,1.4732,0.1266,0.5605
full_stack,74,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,1.1695,1.1695,100.0,24.4749,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9653,1,47.5514,0.0,0.0,0.0,1.416,0.1214,0.5242
full_stack,75,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.3168,0.3168,100.0,22.4086,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,47.4234,0.0,0.0,0.0,1.5302,0.1269,0.5729
full_stack,76,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0125,1.0125,100.0,23.1932,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,14,50.3037,0.0,0.0,0.0,1.5692,0.1167,0.6037
full_stack,77,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,0.607,0.607,100.0,22.4846,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,11,50.6662,0.0,0.0,0.0,1.5282,0.1206,0.5777
full_stack,78,normal,True,,3,0.061224489795918366,0.0,197.0,-2.0,30.0,0.0,0.8875,0.8875,100.0,23.7504,0,3,1,0,0,200,0,0,0,0.0,1.0,0.9420408163265311,147,9653,1,47.4397,0.0,0.0,0.0,1.5395,0.114,0.5828
full_stack,79,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.3205,1.3205,100.0,23.6365,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,18,49.895,0.0,0.0,0.0,1.5431,0.1038,0.589
full_stack,80,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.5432,1.5432,100.0,24.9697,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,11,51.0618,0.0,0.0,0.0,1.4945,0.1086,0.5702
full_stack,81,normal,True,,3,0.061224489795918366,0.0,185.0,-2.0,30.0,0.0,1.3576,1.3576,100.0,25.297,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9065,0,45.7711,0.0,0.0,0.0,1.5626,0.1175,0.6023
full_stack,82,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.0253,1.0253,100.0,22.9699,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,10,50.1315,0.0,0.0,0.0,1.5346,0.1234,0.5915
full_stack,83,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.6028,1.6028,100.0,23.1421,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,4,49.8964,0.0,0.0,0.0,1.5803,0.1168,0.6079
full_stack,84,normal,True,,3,0.061224489795918366,0.0,188.0,-2.0,30.0,0.0,0.8923,0.8923,99.99999999999999,23.2835,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9212,0,47.1876,0.0,0.0,0.0,1.3946,0.1132,0.5171
full_stack,85,normal,True,,3,0.061224489795918366,0.0,186.0,-2.0,30.0,0.0,1.1545,1.1545,100.0,26.2473,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9114,0,46.0706,0.0,0.0,0.0,1.6048,0.1218,0.6213
full_stack,86,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.1219,1.1219,100.0,22.8948,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,6,48.7865,0.0,0.0,0.0,1.6611,0.1102,0.6515
full_stack,87,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.509,1.509,100.0,24.5552,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,50.6894,0.0,0.0,0.0,1.382,0.1108,0.5132
full_stack,88,normal,True,,3,0.061224489795918366,0.0,195.0,-2.0,30.0,0.0,0.9009,0.9009,100.0,24.267,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9555,1,48.5564,0.0,0.0,0.0,1.5229,0.1142,0.5755
full_stack,89,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.2072,1.2072,100.0,22.2695,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,0,46.3994,0.0,0.0,0.0,1.7935,0.1172,0.7161
full_stack,90,normal,True,,3,0.061224489795918366,0.0,200.0,-2.0,30.0,0.0,1.371,1.371,100.00000000000001,25.6438,0,3,1,0,0,200,0,0,0,0.95,1.0,0.961428571428572,0,9800,8,50.3654,0.0,0.0,0.0,1.6303,0.1108,0.6236
